id,client_id,card_brand,card_number,expires,cvv,credit_limit,acct_open_date,year_pin_last_changed,days_since_last_trx,count_nonfraud_trx_L6M,amt_nonfraud_trx_L6M,count_fraud_trx_L6M,amt_fraud_trx_L6M
4746,211,Visa,4134647729232459,08/2026,517,Rp26.693.000,09/2014,2014,25,301.0,Rp76.599.400,,
4747,1558,Visa,4114768485287188,03/2029,234,Rp4.026.000,09/2014,2017,13,335.0,Rp322.014.100,,
4748,884,Visa,4376956078073122,11/2026,45,Rp13.807.000,09/2014,2017,2,294.0,Rp216.043.800,1.0,Rp2.058.500
4750,373,Visa,"4,62383E+15",08/2029,233,Rp6.067.000,09/2014,2014,18,326.0,Rp91.792.600,,
4752,1356,Visa,4054184324450514,08/2028,45,Rp12.709.000,09/2014,2020,21,204.0,Rp95.959.000,,
4753,614,Visa,4679944060407471,05/2027,328,Rp19.926.000,09/2014,2020,4,208.0,Rp102.703.100,,
4754,1405,Visa,4324994489841346,11/2030,374,Rp30.713.000,09/2014,2014,10,97.0,Rp67.918.700,,
4755,986,Visa,"4,94742E+15",01/2029,940,Rp23.682.000,09/2014,2016,26,377.0,Rp76.445.500,,
4756,110,Amex,332229278341275,10/2028,702,Rp25.104.000,09/2015,2021,16,128.0,Rp196.946.400,,
4757,1766,Amex,304236119500152,08/2026,954,Rp12.866.000,09/2015,2017,21,72.0,Rp53.463.300,,
4758,712,JCB,"6,44332E+15",07/2027,518,Rp23.378.000,09/2015,2015,32,151.0,Rp134.600.900,,
4759,732,JCB,6457800663577684,10/2029,285,Rp14.435.000,01/2012,2015,48,18.0,Rp7.496.200,,
4760,1179,JCB,6340588661070812,02/2026,737,Rp20.240.000,09/2015,2018,13,133.0,Rp186.283.100,,
4761,1075,Mastercard,5089768442116305,07/2029,686,Rp17.573.000,09/2015,2015,1,331.0,Rp274.078.900,2.0,Rp1.656.900
4762,1165,Mastercard,5037404409791945,01/2028,681,Rp23.056.000,09/2015,2016,604,,,,
4763,1734,Mastercard,5116904368864992,09/2028,698,Rp66.080.000,09/2015,2016,604,,,,
4764,1484,Mastercard,5431173218728279,01/2026,187,Rp60.159.000,09/2015,2015,28,132.0,Rp36.307.300,,
4765,1128,Mastercard,5598634791848895,04/2029,830,Rp16.631.000,09/2015,2019,15,44.0,Rp58.604.800,,
4766,1341,Mastercard,"5,74272E+15",08/2029,363,Rp9.885.000,09/2015,2015,7,124.0,Rp79.583.000,,
4767,454,Mastercard,5776356381459188,05/2028,394,Rp31.333.000,10/2010,2015,604,,,,
4768,1104,Mastercard,5708794034518412,04/2030,59,Rp13.493.000,09/2015,2017,12,192.0,Rp180.990.500,1.0,Rp1.352.300
4770,549,Mastercard,5045264762203417,12/2028,83,Rp19.769.000,09/2015,2017,10,71.0,Rp99.413.200,1.0,Rp224.700
4771,1214,Mastercard,5937904364088537,08/2026,832,Rp66.741.000,09/2015,2015,11,300.0,Rp245.896.600,1.0,Rp1.401.900
4772,1368,Mastercard,5579604502736656,10/2029,799,Rp34.192.000,09/2015,2018,604,,,,
4773,835,Mastercard,5090031463070463,05/2028,181,Rp25.696.000,09/2015,2018,604,,,,
4774,1221,Mastercard,5950660218711311,05/2027,874,Rp13.336.000,09/2015,2016,2,132.0,Rp67.159.700,,
4775,1281,Mastercard,5111772382182985,11/2028,613,Rp23.769.000,09/2015,2015,11,72.0,Rp26.553.900,,
4776,1598,Mastercard,5631203582527418,10/2029,995,Rp8.943.000,09/2015,2020,9,36.0,Rp22.683.300,,
4777,703,Mastercard,5756823922746957,04/2030,644,Rp3.138.000,09/2015,2015,604,,,,
4778,1169,Mastercard,5022040734416407,01/2027,283,Rp43.557.000,09/2015,2015,26,289.0,Rp162.276.100,,
4779,1707,Mastercard,5101090738920824,07/2027,325,Rp35.086.000,09/2015,2019,604,,,,
4780,225,Mastercard,5388982948934434,09/2029,283,Rp22.437.000,09/2015,2015,25,170.0,Rp181.559.700,,
4781,1985,Mastercard,5733036423097085,03/2026,72,Rp653.000,09/2015,2015,4,317.0,Rp56.924.400,,
4782,286,Mastercard,5928230249203938,08/2028,212,Rp32.634.000,09/2015,2015,11,231.0,Rp132.335.500,,
4783,303,Mastercard,5064319723077999,01/2029,109,Rp40.637.000,09/2015,2015,7,253.0,Rp231.163.100,,
4784,1549,Mastercard,5831664882961727,09/2029,915,Rp46.970.000,09/2015,2016,43,64.0,Rp48.809.000,,
4785,408,Mastercard,5335828686031643,04/2027,167,Rp1.232.000,09/2015,2015,33,124.0,Rp106.502.100,,
4786,674,Mastercard,5296739757506993,02/2027,637,Rp2.208.000,09/2015,2023,19,124.0,Rp34.944.500,,
4787,17,Mastercard,5112841703970154,06/2028,367,Rp11.258.000,09/2015,2022,8,554.0,Rp286.868.200,,
4788,329,Mastercard,5028747805927867,07/2030,278,Rp14.906.000,09/2015,2020,20,368.0,Rp219.707.700,,
4789,1478,Mastercard,5418595509569231,09/2030,749,Rp6.563.000,09/2015,2015,2,125.0,Rp47.105.900,,
4790,323,Mastercard,5017550508372775,04/2030,481,Rp9.257.000,09/2015,2016,17,233.0,Rp107.401.800,,
4791,135,Visa,4528854599819268,08/2025,451,Rp33.876.000,09/2015,2015,15,350.0,Rp245.775.500,,
4792,1441,Visa,4164752448797896,02/2029,24,Rp19.612.000,09/2015,2017,604,,,,
4793,1201,Visa,4423423702094848,11/2026,362,Rp63.874.000,09/2015,2015,7,119.0,Rp233.351.100,,
4794,1019,Visa,4811603557913131,10/2030,994,Rp6.882.000,09/2015,2021,10,220.0,Rp147.474.300,,
4795,636,Visa,4711994375142426,04/2028,577,Rp6.143.000,09/2015,2015,24,74.0,Rp24.892.500,,
4796,1379,Visa,4164100335475856,10/2028,338,Rp16.161.000,09/2015,2015,27,313.0,Rp235.769.000,,
4797,755,Visa,4152201825251056,12/2028,314,Rp16.876.000,09/2015,2023,19,77.0,Rp45.456.900,,
4799,234,Visa,4618393100129362,07/2026,775,Rp15.376.000,09/2015,2016,3,84.0,Rp106.505.100,1.0,-Rp3.749.900
4800,184,Visa,4762407160723213,06/2030,115,Rp13.754.000,09/2015,2025,11,35.0,Rp17.180.300,1.0,Rp118.900
4801,1911,Visa,"4,75613E+15",06/2026,872,Rp33.038.000,09/2015,2015,604,,,,
4802,864,Visa,4544774001344065,09/2030,527,Rp29.968.000,09/2015,2020,604,,,,
4803,1668,Visa,"4,16172E+15",01/2027,265,Rp21.966.000,10/2010,2021,29,7.0,Rp12.648.600,,
4804,313,Visa,4142618269549473,12/2028,716,Rp13.964.000,09/2015,2021,7,222.0,Rp136.893.600,,
4806,1905,Amex,303639878430454,11/2028,807,Rp9.100.000,09/2016,2016,5,53.0,Rp57.279.600,,
4807,1997,Mastercard,5974521557482725,08/2026,89,Rp39.300.000,09/2016,2016,35,68.0,Rp38.322.700,,
4808,1765,Mastercard,5529087189553039,10/2029,242,Rp11.768.000,09/2016,2016,9,333.0,Rp275.461.700,1.0,Rp1.818.800
4809,927,Mastercard,5118587392070717,04/2026,847,Rp42.645.000,09/2016,2016,604,,,,
4810,1246,Mastercard,5019373098063506,05/2030,803,Rp25.507.000,09/2016,2016,15,112.0,Rp49.354.600,,
4811,525,Mastercard,5407600934550843,02/2026,335,Rp20.800.000,09/2016,2016,21,207.0,Rp137.493.500,,
4812,366,Mastercard,"5,93616E+15",09/2027,407,Rp36.153.000,06/2012,2018,34,24.0,Rp8.656.200,,
4813,546,Mastercard,5928320194768562,05/2030,838,Rp4.015.000,09/2016,2016,38,53.0,Rp25.769.200,,
4814,1458,Mastercard,5793823082189569,01/2026,210,Rp11.822.000,09/2016,2016,4,75.0,Rp46.892.400,1.0,Rp8.600
4815,1282,Mastercard,5359387075130556,05/2026,975,Rp25.397.000,09/2016,2016,8,318.0,Rp178.159.400,,
4816,1347,Mastercard,5422366850951714,12/2029,973,Rp34.207.000,09/2016,2016,20,119.0,Rp57.199.400,,
4817,488,Mastercard,5535209227360709,01/2027,434,Rp20.019.000,09/2016,2016,17,510.0,Rp536.658.400,1.0,Rp1.569.300
4818,1492,Visa,4453742478192143,01/2026,346,Rp42.363.000,09/2016,2021,6,181.0,Rp155.888.400,,
4819,427,Visa,4123364464470592,11/2030,574,Rp17.405.000,09/2016,2016,13,186.0,Rp189.780.500,,
4820,1757,Visa,4770016969284052,02/2027,688,Rp26.111.000,09/2016,2016,11,76.0,Rp26.410.500,,
4821,222,Visa,4677263098292783,11/2028,224,Rp72.991.000,10/2014,2017,6,44.0,Rp104.956.800,,
4822,282,Visa,4179763879293617,02/2028,245,Rp6.750.000,09/2016,2020,16,123.0,Rp37.561.900,,
4823,1233,Visa,4500413559560458,02/2026,772,Rp17.259.000,09/2012,2018,604,,,,
4824,303,Visa,4554398515333303,02/2029,112,Rp24.476.000,09/2016,2016,30,97.0,Rp139.277.700,1.0,Rp20.700
4825,1549,Visa,4003846186083987,08/2030,474,Rp13.807.000,09/2016,2016,20,63.0,Rp64.191.600,,
4826,1787,Visa,4230041150211486,07/2030,872,Rp58.583.000,09/2016,2016,8,196.0,Rp118.679.200,1.0,Rp5.570.900
4827,730,Visa,4893423769208595,10/2030,941,Rp16.876.000,09/2016,2016,604,,,,
4828,843,Visa,4761252332594713,03/2028,492,Rp18.822.000,09/2016,2016,10,66.0,Rp35.932.500,,
4829,36,Visa,4887792862892213,06/2025,31,Rp29.510.000,09/2016,2018,604,,,,
4830,1258,Visa,"4,24677E+15",11/2031,779,Rp41.042.000,12/2014,2016,22,32.0,Rp16.239.100,,
4831,663,Mastercard,5078189663550754,10/2030,929,Rp27.301.000,09/2017,2017,25,188.0,Rp176.150.600,,
4833,639,Mastercard,5653383391642965,05/2030,280,Rp23.300.000,09/2017,2017,7,186.0,Rp60.749.400,,
4834,1307,Mastercard,5948740039365074,05/2027,950,Rp34.361.000,09/2017,2017,9,47.0,Rp84.324.400,,
4836,1277,Mastercard,5685035507383249,02/2026,135,Rp31.066.000,09/2017,2017,604,,,,
4837,77,Mastercard,5443759192548846,12/2030,623,Rp26.849.000,12/2014,2017,9,22.0,Rp13.792.900,,
4838,335,Visa,4680510288921428,04/2029,217,Rp39.707.000,09/2013,2017,19,46.0,Rp45.042.800,,
4839,1810,Visa,4552564122869013,04/2030,816,Rp15.376.000,09/2017,2017,5,57.0,Rp35.806.000,,
4840,1435,Visa,4372566654697981,09/2029,83,Rp54.629.000,09/2017,2017,4,353.0,Rp149.974.600,,
4841,170,Visa,4969924078004898,12/2028,881,Rp24.536.000,09/2017,2017,25,87.0,Rp59.658.700,,
4842,1142,Visa,4380226554679223,09/2028,593,Rp32.321.000,09/2017,2017,29,152.0,Rp229.961.900,,
4843,1200,Visa,4993894078039979,06/2028,784,Rp9.414.000,09/2017,2017,604,,,,
4844,1405,Visa,4700587500082036,01/2029,458,Rp40.846.000,09/2017,2017,17,48.0,Rp32.658.900,,
4845,1528,Visa,4723544766031693,04/2030,305,Rp12.238.000,09/2017,2017,0,154.0,Rp139.964.500,,
4846,1210,Amex,347615356543698,10/2026,81,Rp13.493.000,09/2018,2018,27,105.0,Rp74.613.100,,
4848,530,Mastercard,5609056029992567,02/2026,7,Rp17.212.000,09/2018,2018,15,117.0,Rp29.223.200,,
4849,1104,Mastercard,5882977035145192,10/2027,491,Rp17.887.000,09/2018,2018,10,88.0,Rp105.617.500,,
4850,1796,Mastercard,5363296926225059,11/2030,610,Rp25.063.000,09/2018,2018,604,,,,
4851,856,Mastercard,5524896778714385,05/2029,673,Rp98.629.000,09/2018,2018,15,349.0,Rp466.334.300,1.0,Rp200
4852,64,Mastercard,5127580610063404,01/2030,797,Rp27.633.000,09/2018,2018,20,177.0,Rp110.118.600,,
4853,1797,Mastercard,5669514318855142,01/2026,958,Rp25.109.000,11/2014,2018,5,45.0,Rp29.041.600,,
4854,538,Mastercard,5914363154867761,08/2030,861,Rp18.681.000,12/2014,2018,25,23.0,Rp5.642.200,,
4855,980,Mastercard,5704958659332156,05/2026,568,Rp26.342.000,04/2016,2018,5,22.0,Rp4.173.400,,
4856,1150,Mastercard,"5,7684E+15",07/2028,221,Rp31.554.000,09/2018,2018,4,272.0,Rp166.292.500,1.0,Rp14.587.300
4857,550,Mastercard,5157919465684899,10/2031,587,Rp34.499.000,02/2017,2018,17,74.0,Rp53.596.900,,
4858,772,Mastercard,5073215069137256,12/2030,541,Rp24.001.000,09/2018,2018,29,136.0,Rp79.776.900,,
4859,42,Mastercard,5585235709223011,09/2026,555,Rp16.908.000,09/2018,2018,4,201.0,Rp58.448.300,,
4860,1177,Mastercard,5167461508736953,09/2027,218,Rp40.783.000,09/2018,2018,19,138.0,Rp72.025.700,,
4861,863,Mastercard,5946850544837798,01/2029,589,Rp28.625.000,09/2018,2018,9,115.0,Rp103.087.500,,
4862,13,Visa,4846797588329543,05/2025,143,Rp5.492.000,09/2018,2018,33,34.0,Rp26.442.500,,
4863,1916,Visa,4815373260593647,05/2029,733,Rp16.021.000,09/2018,2018,15,38.0,Rp8.706.300,,
4864,659,Visa,4623542302475012,11/2025,482,Rp27.691.000,09/2018,2018,5,65.0,Rp34.510.200,,
4865,1883,Visa,4114185411174504,07/2029,606,Rp52.061.000,09/2018,2018,604,,,,
4867,157,Visa,4884544538827906,07/2027,296,Rp21.084.000,01/2015,2018,9,31.0,Rp13.155.400,,
4868,1937,Visa,4478591356446764,10/2030,207,Rp8.630.000,09/2018,2018,25,57.0,Rp82.538.600,,
4869,311,Amex,398921295633424,01/2030,659,Rp10.355.000,09/2019,2019,11,82.0,Rp44.834.400,,
4870,898,Mastercard,"5,00031E+15",04/2026,263,Rp14.906.000,09/2019,2019,15,72.0,Rp33.828.800,,
4871,1376,Mastercard,5699284619972487,01/2027,318,Rp41.627.000,09/2019,2019,28,121.0,Rp30.033.300,,
4872,480,Mastercard,5820692615463304,08/2029,905,Rp36.715.000,09/2019,2019,29,26.0,Rp36.844.000,,
4873,1245,Mastercard,5352138305305282,05/2030,190,Rp10.826.000,09/2019,2019,33,45.0,Rp28.505.500,,
4874,1488,Mastercard,5409789881160707,04/2027,252,Rp13.336.000,09/2019,2019,26,51.0,Rp27.399.900,1.0,Rp1.032.900
4875,887,Visa,4779198537003941,11/2028,322,Rp10.198.000,09/2019,2019,604,,,,
4877,639,Visa,"4,43352E+15",11/2027,303,Rp19.456.000,09/2019,2019,3,187.0,Rp124.468.600,,
4878,1166,Visa,4890865865158493,07/2030,441,Rp22.867.000,11/2014,2019,13,18.0,Rp6.974.900,,
4879,1954,Visa,4802501874295829,04/2030,196,Rp9.257.000,09/2019,2019,23,480.0,Rp551.047.200,,
4880,1332,Visa,4318258273065778,10/2030,152,Rp61.961.000,09/2019,2019,29,84.0,Rp67.624.000,,
4881,1125,Amex,331368783471362,12/2027,673,Rp20.711.000,09/2020,2020,15,84.0,Rp124.893.800,1.0,Rp1.122.500
4882,803,Mastercard,5918188974230799,01/2027,670,Rp32.246.000,09/2020,2020,18,164.0,Rp100.634.900,,
4883,535,Mastercard,5449971634656595,06/2030,172,Rp19.142.000,09/2020,2020,604,,,,
4885,72,Mastercard,5428221818543241,09/2030,953,Rp22.437.000,09/2020,2020,604,,,,
4886,227,Visa,4284210826984108,02/2026,154,Rp39.743.000,09/2020,2020,9,45.0,Rp28.530.900,,
4890,988,Visa,"4,57414E+15",08/2027,627,Rp29.150.000,08/2016,2020,27,31.0,Rp25.602.600,,
4891,1416,Visa,4959412347021856,04/2029,714,Rp16.474.000,09/2020,2020,27,25.0,Rp41.157.200,1.0,Rp61.300
4892,1998,Visa,4138210173016904,06/2027,76,Rp515.000,09/2020,2020,13,33.0,Rp7.773.400,,
4893,1668,Visa,4982899751098466,02/2026,864,Rp36.464.000,09/2020,2020,3,58.0,Rp65.173.800,,
4894,1811,JCB,6977627305195042,03/2028,233,Rp69.350.000,09/2021,2021,2,127.0,Rp127.568.500,,
4895,1747,Mastercard,5300159511214994,06/2031,740,Rp15.847.000,12/2016,2021,604,,,,
4896,844,Mastercard,"5,51676E+15",12/2030,683,Rp13.964.000,09/2021,2021,28,66.0,Rp42.766.700,,
4897,1184,Mastercard,5989681266336088,08/2029,683,Rp33.137.000,09/2021,2021,8,56.0,Rp35.188.000,,
4898,1861,Mastercard,5475273052994397,02/2030,101,Rp50.718.000,09/2021,2021,17,31.0,Rp30.116.000,,
4900,1764,Visa,4931400640582638,05/2029,835,Rp24.567.000,09/2017,2021,29,15.0,Rp7.428.200,,
4901,1488,Visa,4450244246196939,05/2029,339,Rp22.357.000,09/2021,2021,6,69.0,Rp26.582.800,,
4902,354,Amex,397099721312783,08/2029,647,Rp14.121.000,09/2022,2022,16,39.0,Rp30.976.400,,
4903,1465,Amex,315010583302267,06/2027,201,Rp16.788.000,06/2021,2022,604,,,,
4904,1175,Amex,354026281245694,08/2028,67,Rp11.924.000,09/2017,2022,604,,,,
4905,1116,Mastercard,5668831527649353,01/2027,356,Rp36.484.000,01/2021,2022,19,41.0,Rp27.530.800,,
4906,1880,Mastercard,"5,13266E+15",05/2027,593,Rp14.956.000,05/2021,2022,7,46.0,Rp29.353.400,,
4907,314,Mastercard,5408809633056349,10/2026,504,Rp31.066.000,10/2020,2022,604,,,,
4908,684,Mastercard,5726295152230615,02/2028,912,Rp27.514.000,09/2022,2022,31,12.0,Rp7.673.600,,
4909,1317,Mastercard,5049590350537184,09/2030,287,Rp20.072.000,12/2017,2022,47,7.0,Rp1.478.300,,
4912,43,Mastercard,5971471233715173,10/2029,760,Rp56.016.000,09/2022,2022,604,,,,
4913,1589,Mastercard,"5,17454E+15",12/2030,473,Rp20.497.000,09/2022,2022,16,31.0,Rp23.072.900,,
4915,906,Visa,4301090834057529,02/2027,718,Rp42.128.000,12/2017,2022,28,9.0,Rp2.946.700,,
4916,1688,Mastercard,5161633770589124,02/2030,891,Rp33.737.000,09/2023,2023,604,,,,
4917,284,Mastercard,5131900662646656,10/2029,352,Rp36.410.000,12/2018,2023,604,,,,
4918,1727,Visa,4602706416826257,03/2027,862,Rp42.467.000,03/2021,2023,30,58.0,Rp21.147.700,,
4919,1415,Visa,4344540573987357,01/2027,594,Rp10.042.000,01/2021,2023,604,,,,
4920,860,Visa,4642731433732483,09/2026,661,Rp34.675.000,09/2020,2023,15,48.0,Rp44.508.500,,
4921,391,Amex,352640919361783,06/2029,945,Rp9.728.000,06/2023,2024,22,2.0,Rp3.866.800,,
4922,650,Mastercard,5666352544496073,04/2028,14,Rp19.046.000,04/2022,2024,87,1.0,Rp500.000,,
4924,401,Mastercard,5641292346753762,07/2030,940,Rp3.452.000,09/2024,2024,152,1.0,Rp108.700,,
4925,612,Mastercard,5116412114054866,01/2027,641,Rp21.313.000,01/2021,2024,604,,,,
4926,530,Visa,4461414789391516,03/2027,277,Rp24.254.000,03/2021,2024,57,2.0,Rp102.600,,
4927,115,Visa,4751938107987467,10/2030,839,Rp20.711.000,09/2024,2024,184,,,,
4928,992,Mastercard,5691724269449732,03/2030,70,Rp20.554.000,10/2001,2017,28,122.0,Rp143.864.000,,
4929,1432,Visa,4628195999996989,07/2029,543,Rp30.439.000,10/2001,2017,19,279.0,Rp171.049.900,1.0,Rp3.254.900
4930,1398,Mastercard,5225250785593496,12/2030,71,Rp54.493.000,10/2002,2016,26,241.0,Rp176.664.300,,
4931,125,JCB,6151262896814388,10/2028,10,Rp5.648.000,10/2003,2010,32,39.0,Rp23.954.000,1.0,Rp924.900
4932,248,Mastercard,"5,49936E+15",11/2027,129,Rp18.434.000,10/2003,2013,12,153.0,Rp105.151.900,,
4933,1876,Mastercard,5098350921641458,04/2029,974,Rp25.233.000,10/2003,2015,30,44.0,Rp22.385.900,,
4934,1969,Mastercard,5146650564715215,08/2030,331,Rp25.918.000,10/2003,2020,13,209.0,Rp107.442.300,,
4937,1039,Visa,4510409231872101,06/2030,704,Rp5.233.000,10/2003,2017,2,227.0,Rp117.047.200,1.0,Rp675.300
4938,1776,Amex,357731604070533,05/2026,270,Rp21.025.000,10/2004,2017,3,1691.0,Rp833.799.000,,
4939,296,Amex,364958962386268,09/2031,140,Rp15.219.000,10/2004,2012,604,,,,
4942,1719,Mastercard,5079874786244954,06/2028,200,Rp3.100.000,10/2005,2013,22,167.0,Rp49.261.000,,
4943,755,Mastercard,5534541653646616,04/2026,809,Rp21.933.000,10/2005,2012,5,63.0,Rp31.684.600,,
4944,621,Mastercard,5103132578062947,11/2027,309,Rp2.146.000,10/2005,2009,26,357.0,Rp237.727.900,,
4945,783,Mastercard,5359252107099592,10/2026,401,Rp2.553.000,10/2005,2018,24,209.0,Rp72.836.400,,
4946,1487,Visa,4984110253172329,06/2027,453,Rp37.970.000,10/2005,2018,5,378.0,Rp608.562.600,1.0,Rp6.228.900
4947,1477,JCB,6994217664929322,11/2028,198,Rp19.926.000,10/2006,2014,5,153.0,Rp121.888.700,1.0,Rp1.512.400
4948,1897,Mastercard,5695371675609176,12/2029,110,Rp80.493.000,10/2006,2015,15,562.0,Rp476.252.400,,
4949,1383,Mastercard,5027291418907395,02/2028,118,Rp27.351.000,10/2006,2019,4,596.0,Rp527.480.500,1.0,Rp559.200
4950,1361,Mastercard,"5,57717E+15",10/2026,459,Rp23.169.000,10/2006,2017,6,354.0,Rp182.021.400,,
4952,47,Mastercard,5466414459089427,01/2030,556,Rp6.105.000,10/2006,2021,3,200.0,Rp83.126.500,,
4954,410,Mastercard,5568241893888014,05/2027,382,Rp42.084.000,10/2006,2012,8,118.0,Rp76.496.200,1.0,Rp1.509.800
4956,1638,Mastercard,5997976310447187,07/2030,645,Rp33.420.000,10/2006,2020,21,147.0,Rp97.474.000,,
4957,1370,Mastercard,5831867303465557,07/2030,88,Rp19.785.000,10/2006,2012,18,183.0,Rp118.441.900,,
4958,1432,Visa,4326650926720477,05/2027,924,Rp50.275.000,10/2006,2014,9,319.0,Rp178.746.300,,
4959,1324,Visa,"4,71332E+15",09/2030,943,Rp19.612.000,10/2006,2016,14,132.0,Rp183.826.800,,
4960,408,Visa,4749273777651489,03/2028,809,Rp10.826.000,10/2006,2016,1,452.0,Rp502.350.800,,
4961,1911,Amex,360634127644380,04/2027,94,Rp13.964.000,10/2007,2017,604,,,,
4962,17,Amex,396239738941168,10/2030,814,Rp4.393.000,10/2007,2016,6,384.0,Rp307.831.500,,
4963,1504,JCB,6418843769862227,04/2027,423,Rp6.119.000,10/2007,2015,31,104.0,Rp61.959.100,,
4964,16,Mastercard,5496658602251095,12/2026,962,Rp11.865.000,10/2007,2016,7,127.0,Rp89.984.600,,
4965,1268,Mastercard,5961047404971216,06/2028,89,Rp18.398.000,10/2007,2016,14,76.0,Rp32.876.400,,
4967,1640,Mastercard,5592976284572731,06/2029,696,Rp22.328.000,10/2007,2015,2,132.0,Rp96.155.500,,
4969,1677,Mastercard,5650667533582383,04/2028,228,Rp21.031.000,10/2007,2023,4,422.0,Rp230.400.400,,
4970,399,Mastercard,5034696278823231,11/2026,154,Rp67.658.000,10/2007,2016,604,,,,
4971,1123,Mastercard,5936059093647862,07/2026,739,Rp14.121.000,10/2007,2015,9,139.0,Rp56.355.200,,
4972,1308,Visa,4900994567069763,07/2027,24,Rp23.221.000,10/2007,2017,604,,,,
4973,942,Visa,4374159186975002,02/2027,407,Rp61.883.000,10/2007,2013,5,310.0,Rp222.476.900,,
4974,1896,Visa,4468355695964457,12/2029,955,Rp21.966.000,10/2007,2013,24,233.0,Rp114.401.000,,
4975,1956,Visa,"4,20831E+15",10/2029,135,Rp18.044.000,09/2006,2014,604,,,,
4976,52,Visa,4435466238583873,04/2028,708,Rp32.839.000,10/2007,2013,3,552.0,Rp680.306.300,1.0,Rp2.396.300
4977,1135,Visa,4018902833542405,08/2029,755,Rp35.146.000,10/2007,2015,19,200.0,Rp158.312.700,,
4978,1787,Visa,4063898777653037,04/2026,671,Rp37.744.000,10/2002,2014,604,,,,
4979,542,Amex,333480454420533,09/2026,392,Rp13.023.000,10/2008,2016,8,87.0,Rp41.610.300,,
4980,208,Amex,331642499814393,08/2026,68,Rp21.809.000,10/2008,2008,14,815.0,Rp611.623.900,,
4981,1969,JCB,6242287666379868,01/2028,946,Rp19.299.000,10/2008,2015,21,400.0,Rp446.206.400,,
4982,1348,JCB,6283858533446011,09/2024,427,Rp0,10/2008,2012,245,,,,
4983,1422,JCB,"6,96761E+15",03/2029,334,Rp14.592.000,10/2008,2017,10,191.0,Rp187.468.300,,
4984,1103,Mastercard,5675172699563859,08/2029,294,Rp8.316.000,10/2008,2017,16,268.0,Rp163.254.600,,
4985,1529,Mastercard,5214969175447515,03/2030,439,Rp49.207.000,10/2008,2015,25,200.0,Rp102.307.300,,
4986,771,Mastercard,5778350556346106,01/2029,199,Rp27.514.000,10/2008,2015,8,113.0,Rp101.925.000,1.0,-Rp2.165.200
4988,15,Mastercard,5083940596996065,03/2026,427,Rp11.140.000,10/2008,2022,604,,,,
4989,163,Mastercard,5017276941811863,09/2029,728,Rp20.198.000,10/2008,2013,604,,,,
4990,734,Mastercard,5146631536689214,07/2026,498,Rp9.885.000,10/2008,2015,4,173.0,Rp57.450.600,,
4991,1859,Mastercard,5880006305695949,03/2029,187,Rp54.225.000,10/2008,2016,12,88.0,Rp39.802.600,,
4993,763,Visa,4000393241453107,10/2027,408,Rp38.127.000,10/2008,2012,3,690.0,Rp837.513.100,,
4994,219,Visa,4968397264653215,06/2027,571,Rp12.395.000,10/2008,2011,28,54.0,Rp36.986.300,,
4995,20,Visa,4213518971978552,08/2029,66,Rp31.052.000,10/2008,2019,28,81.0,Rp17.079.200,1.0,Rp1.488.800
4996,1154,Visa,4623545252878077,11/2028,186,Rp18.950.000,12/2004,2023,604,,,,
4998,1725,Visa,4193057506301353,06/2029,602,Rp7.410.000,10/2008,2016,29,120.0,Rp80.540.200,1.0,Rp6.935.000
4999,1725,Visa,4119268573253939,09/2028,247,Rp44.192.000,10/2008,2020,4,125.0,Rp97.171.500,1.0,Rp737.000
5000,100,Visa,4600429352082372,01/2026,674,Rp64.461.000,10/2008,2017,5,96.0,Rp60.058.700,,
5001,672,Visa,4598597915590543,01/2026,17,Rp13.074.000,10/2008,2012,2,624.0,Rp252.877.800,,
5002,798,Amex,328675535875605,11/2028,66,Rp21.809.000,10/2009,2015,47,3.0,Rp5.225.200,,
5003,1176,Mastercard,5274657041301974,04/2026,436,Rp75.050.000,10/2009,2015,23,674.0,Rp354.947.900,,
5004,1039,Mastercard,5955617938111739,02/2029,483,Rp29.023.000,10/2009,2015,23,73.0,Rp32.828.900,,
5005,771,Mastercard,5024268740137327,10/2030,738,Rp9.190.000,10/2009,2012,19,113.0,Rp99.004.500,,
5006,1151,Mastercard,5421621953594431,09/2030,692,Rp301.000,10/2009,2009,27,99.0,Rp24.571.000,,
5007,992,Mastercard,"5,11339E+15",10/2030,64,Rp32.635.000,10/2009,2012,16,17.0,Rp15.857.900,,
5008,703,Mastercard,5872231427146852,02/2029,616,Rp31.477.000,06/2005,2015,604,,,,
5010,1102,Mastercard,5884636845919714,06/2027,425,Rp28.000.000,10/2009,2016,28,144.0,Rp98.020.900,1.0,Rp1.429.500
